Dışa Aktarım Tarihi:,20.06.2026 11:19:42
Toplam Kayıt Sayısı:,6058

Fon Kodu,Fon Adı,Tarih,Fiyat,Tedavüldeki Pay Sayısı,Kişi Sayısı,Fon Toplam Değer
YMP,QNB PORTFÖY YMK PARA PİYASASI (TL) ÖZEL FON,17.06.2026,"1,078552",299184506.00,58,"322686146,52"
YNK,YAPI KREDİ PORTFÖY NİŞANTAŞI KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,17.06.2026,"46,732191",392776182.00,1177,"18355291590,21"
YNL,YAPI KREDİ PORTFÖY CADDEBOSTAN SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"53,418674",3981930.00,1,"212709420,63"
YOA,YAPI KREDİ PORTFÖY PY BORÇLANMA ARAÇLARI (DÖVİZ) ÖZEL FONU,17.06.2026,"85,847095",21824283.00,142,"1873551306,19"
YOS,YAPI KREDİ PORTFÖY ODEABANK SERBEST (DÖVİZ-AVRO) ÖZEL FON,17.06.2026,"54,492068",25604487.00,260,"1395241451,88"
YOT,YAPI KREDİ PORTFÖY BORÇLANMA ARAÇLARI FONU,17.06.2026,"38,17308",50340954.06,9895,"1921669266,24"
YOZ,DENİZ PORTFÖY YAKAMOZ SERBEST (DÖVİZ) FON,17.06.2026,"47,510561",717751369.00,1642,"34100770469,18"
YP1,YAPI KREDİ PORTFÖY PY GÜMÜŞSUYU SERBEST (DÖVIZ) ÖZEL FON,17.06.2026,"63,138813",3527408.00,3,"222716352,57"
YP2,YAPI KREDİ PORTFÖY PERA SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"70,947364",18589148.00,1,"1318851050,93"
YP4,YAPI KREDİ PORTFÖY FERİKÖY SERBEST (DÖVİZ) FON,17.06.2026,"52,270134",2593885607.00,29759,"135582747459,74"
YPC,YAPI KREDİ PORTFÖY SÜRDÜRÜLEBİLİRLİK DEĞİŞKEN FON,17.06.2026,"5,488188",10598830.00,2454,"58168372,47"
YPD,YAPI KREDİ PORTFÖY ALARA SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"65,573362",1468661.00,2,"96305039,04"
YPF,YAPI KREDİ PORTFÖY ALFA SERBEST FON,17.06.2026,"9,701581",136950096.00,499,"1328632450,14"
YPI,YAPI KREDİ PORTFÖY PY GÖZTEPE SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"54,899226",36876369.00,65,"2024484129,05"
YPK,YAPI KREDİ PORTFÖY GALATA SERBEST FON,17.06.2026,"14,091365",15779456.00,245,"222354073,55"
YPL,YAPI KREDİ PORTFÖY BALAT SERBEST (DÖVİZ) FON,17.06.2026,"70,452414",185309073.00,1576,"13055471464,63"
YPN,İŞ PORTFÖY YİRMİNCİ SERBEST (DÖVİZ- POUND) FON,17.06.2026,"64,556455",36923020.00,722,"2383619290,73"
YPP,YAPI KREDİ PORTFÖY PY KUZGUNCUK SERBEST ÖZEL FON,17.06.2026,"23,930447",187058807.00,1,"4476400887,54"
YPR,AZİMUT PORTFÖY YILDIZ PAZAR ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,694343",97645633.00,371,"165445230,25"
YPT,YAPI KREDİ PORTFÖY PARA PİYASASI SERBEST (TL) FON,17.06.2026,"3,862718",30658286408.00,18698,"118424326917,98"
YPU,YAPI KREDİ PORTFÖY SERBEST (DÖVİZ-POUND) FON,17.06.2026,"63,578059",61109357.00,1749,"3885214330,49"
YPV,YAPI KREDİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU,17.06.2026,"7,727147",856255351.00,3525,"6616410641,47"
YRZ,YAPI KREDİ PORTFÖY ŞUBAT 2027 KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,17.06.2026,"46,936256",16488535.00,157,"773910100,73"
YSA,YAPI KREDİ PORTFÖY SUADİYE SERBEST (DÖVİZ) FON,17.06.2026,"48,106958",7005107.00,311,"336994388,64"
YSL,YAPI KREDİ PORTFÖY KAR PAYI ÖDEYEN KİRA SERTİFİKALARI KATILIM SERBEST (DÖVİZ) FON,17.06.2026,"43,329614",16947994.00,419,"734350043,37"
YSO,YAPI KREDİ PORTFÖY SAĞLIK SEKTÖRÜ SERBEST FON,17.06.2026,"1,331276",51580755.00,197,"68668238,03"
YSU,YAPI KREDİ PORTFÖY ÜÇÜNCÜ DEĞİŞKEN FON,17.06.2026,"0,167455",1515682991.00,6238,"253809077,86"
YTC,YAPI KREDİ PORTFÖY TEMMUZ 2026 SERBEST (DÖVİZ-POUND) FON,17.06.2026,"64,538842",4953721.00,119,"319707418,33"
YTD,YAPI KREDİ PORTFÖY YABANCI FON SEPETİ FONU,17.06.2026,"0,956684",1902494772.00,15051,"1820086475,80"
YTJ,YAPI KREDİ PORTFÖY DUDULLU SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"67,77974",17568640.00,1,"1190797847,06"
YTO,YAPI KREDİ PORTFÖY TOPHANE PARK SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"52,529557",13213103.00,4,"694078441,20"
YTR,YAPI KREDİ PORTFÖY LARA SERBEST (DÖVİZ-AVRO) ÖZEL FON,17.06.2026,"77,302312",7745398.00,2,"598737171,34"
YTV,YAPI KREDİ PORTFÖY TARIM DEĞİŞKEN FON,17.06.2026,"2,860481",73844033.00,2243,"211229483,25"
YTY,YAPI KREDİ PORTFÖY TARABYA SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"56,966659",1795435326.00,20330,"102279952675,44"
YUB,YAPI KREDİ PORTFÖY KARAKÖY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"5,447711",79201422.00,625,"431466491,15"
YUD,YAPI KREDİ PORTFÖY BODRUM SERBEST [DÖVİZ] ÖZEL FON,17.06.2026,"72,428262",3420275.00,2,"247724572,50"
YUI,YAPI KREDİ PORTFÖY PY BEYKOZ SERBEST ÖZEL FON,17.06.2026,"1,894769",479268592.00,8,"908103062,22"
YUK,YAPI KREDİ PORTFÖY ÜSKÜDAR KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,17.06.2026,"48,541455",27345044.00,147,"1327368221,24"
YUN,YAPI KREDİ PORTFÖY İSTİNYE SERBEST (DÖVİZ) FON,17.06.2026,"55,947456",52272679.00,508,"2924523406,45"
YUY,YAPI KREDİ PORTFÖY ALLİANZ KAR PAYI ÖDEYEN SERBEST (TL) ÖZEL FON,17.06.2026,"1,025369",990361196.00,2,"1015485357,05"
YVB,YAPI KREDİ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,17.06.2026,"1,314507",77645282.00,659,"102065282,18"
YVD,YAPI KREDİ PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,17.06.2026,"4,128116",9722360152.00,80531,"40135027348,44"
YVF,YAPI KREDİ PORTFÖY ETİLER SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"71,569215",12953276.00,4,"927055796,75"
YVG,YAPI KREDİ PORTFÖY SARIYER SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"60,925943",97623858.00,1228,"5947825601,73"
YVO,YAPI KREDİ PORTFÖY NİLÜFER SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"67,531571",10482636.00,2,"707908875,17"
YVS,YAPI KREDİ PORTFÖY BEYOĞLU SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"72,9852",5777712.00,6,"421687464,70"
YZC,YAPI KREDİ PORTFÖY FİNTECH VE BLOCKCHAİN TEKNOLOJİLERİ DEĞİŞKEN FON,17.06.2026,"5,025067",133800459.00,13117,"672356283,71"
YZF,YAPI KREDİ PORTFÖY PY ERENKÖY  SERBEST (DÖVIZ) ÖZEL FON,17.06.2026,"94,823227",5000000.00,1,"474116136,25"
YZG,YAPI KREDİ PORTFÖY GÜMÜŞ FON SEPETİ FONU,17.06.2026,"13,783906",897313307.00,65734,"12368482492,68"
YZH,TEB PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),17.06.2026,"12,255973",63192252.00,5992,"774482526,22"
YZK,YAPI KREDİ PORTFÖY KALAMIŞ SERBEST FON,17.06.2026,"7,591449",27574091.00,200,"209327304,33"
YZL,YAPI KREDİ PORTFÖY PY ÇAMLICA SERBEST ÖZEL FON,17.06.2026,"5,113584",98569383.00,60,"504042776,94"
ZA2,KUVEYT TÜRK PORTFÖY İKİNCİ SEPET HESAP PARA PİYASASI KATILIM FONU,17.06.2026,"1,898841",4729068330.00,1726,"8979747248,58"
ZAD,KUVEYT TÜRK PORTFÖY SEPET HESAP KATILIM SERBEST (DÖVİZ) FON,17.06.2026,"44,855751",276443.00,37,"12400058,46"
ZAV,ZİRAAT PORTFÖY BAŞAK SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"55,352089",1141965392.00,4872,"63210170104,48"
ZAY,KUVEYT TÜRK PORTFÖY SEPET HESAP PARA PİYASASI KATILIM (TL) FONU,17.06.2026,"6,033196",281511469.00,3581,"1698413916,42"
ZBD,ZİRAAT PORTFÖY DENGELİ DEĞİŞKEN FON,17.06.2026,"678,416459",1377460.39,2141,"934491807,02"
ZBI,ZİRAAT PORTFÖY TEMKİNLİ KATILIM FONU,17.06.2026,"2,145375",107001198.00,1770,"229557735,94"
ZBJ,ZİRAAT PORTFÖY BAŞAK PARA PİYASASI (TL) FONU,17.06.2026,"4,82716",10803390194.58,19656,"52149695290,60"
ZBN,ZİRAAT PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"23,831513",5337384.00,186,"127197938,01"
ZBO,ZİRAAT PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"3,138745",139931745.00,237,"439210016,74"
ZBZ,ZİRAAT PORTFÖY GÜLLÜ SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"64,90664",5249835.00,1,"340749149,93"
ZCA,ZİRAAT PORTFÖY ÖPY BİRİNCİ SERBEST (TL) ÖZEL FON,17.06.2026,"8,045374",7535598.00,1,"60626701,73"
ZCB,ZİRAAT PORTFÖY MGN SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"70,705421",736426.00,3,"52069310,39"
ZCC,ZİRAAT PORTFÖY DURUSU SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"77,62489",5285255.00,2,"410267340,12"
ZCD,ZİRAAT PORTFÖY ALTINCI SERBEST (TL) FON,17.06.2026,"4,610401",297127869.00,540,"1369878581,97"
ZCE,ZİRAAT PORTFÖY TÜRK ALTIN SERBEST (TL) ÖZEL FON,17.06.2026,"4,365624",2807733694.00,1,"12257509328,13"
ZCF,ZİRAAT PORTFÖY MKA SERBEST (TL) ÖZEL FON,17.06.2026,"3,890737",460998205.00,1,"1793622809,00"
ZCG,ZİRAAT PORTFÖY DOKUZUNCU SERBEST (TL) FON,17.06.2026,"6,162368",89078631.00,154,"548935341,22"
ZCH,ZİRAAT PORTFÖY ODAK SERBEST ÖZEL FON,17.06.2026,"2,467326",2057994652.00,1,"5077744553,12"
ZCK,ZİRAAT PORTFÖY AGRESİF KATILIM FONU,17.06.2026,"1,750429",242825535.00,2285,"425048776,23"
ZCN,ZİRAAT PORTFÖY EMTİA FON SEPETİ FONU,17.06.2026,"3,811015",156328125.00,7370,"595768846,21"
ZDD,ZİRAAT PORTFÖY TEMKİNLİ DEĞİŞKEN FON,17.06.2026,"7,159803",69680889.00,1430,"498901447,33"
ZDK,ZİRAAT PORTFÖY ÖPY DÖRDÜNCÜ KATILIM SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,17.06.2026,"15,478799",209538.00,1,"3243396,62"
ZDZ,ZİRAAT PORTFÖY AGRESİF DEĞİŞKEN FON,17.06.2026,"12,788728",81608952.00,9175,"1043674711,20"
ZFB,AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON,17.06.2026,"7,273134",125592951.00,16224,"913454324,62"
ZFZ,ZİRAAT PORTFÖY ANKARA SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"67,043304",321427105.00,3,"21549534960,02"
ZHH,ZİRAAT PORTFÖY HALKBANK SÜRDÜRÜLEBİLİRLİK 30 ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"1,450897",74866151.00,1126,"108623100,64"
ZJB,ZİRAAT PORTFÖY BİRİNCİ SERBEST (TL) FON,17.06.2026,"9,535207",787964993.00,1979,"7513408936,23"
ZJH,ZİRAAT PORTFÖY V10 SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"59,328859",3385999.00,1,"200887456,63"
ZJI,ZİRAAT PORTFÖY İKİNCİ SERBEST (TL) FON,17.06.2026,"10,140475",608195443.00,1982,"6167390639,06"
ZJL,ZİRAAT PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"14,753969",28396000.00,2827,"418953714,32"
ZJR,ZİRAAT PORTFÖY TÜRK REASÜRANS HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"6,727998",194181942.00,1,"1306455663,20"
ZJT,ZİRAAT PORTFÖY DURU SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"65,371611",19895159.00,1,"1300578594,46"
ZJV,ZİRAAT PORTFÖY BIST 30 DIŞI YILDIZ PAZAR ŞİRKETLERİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"11,244148",60943000.00,1442,"685252117,68"
ZK1,ZİRAAT PORTFÖY BAŞAK KATILIM SERBEST (DÖVİZ-AMERİKAN DOLARI) FON,17.06.2026,"48,621515",44129103.00,112,"2145623854,89"
ZK2,ZİRAAT PORTFÖY BAŞAK KATILIM SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"56,123867",31421288.00,72,"1763484191,64"
ZKK,ZİRAAT PORTFÖY ESSA KATILIM SERBEST (DÖVİZ-AVRO) ÖZEL FON,17.06.2026,"24,208835",93667474.00,1,"2267580429,60"
ZLB,TEB PORTFÖY TEB ÖZEL BANKACILIK SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"48,42808",10865261.00,56,"526183731,33"
ZLG,AK PORTFÖY MARAL SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"62,190512",16832812.00,1,"1046841203,24"
ZLH,ZİRAAT PORTFÖY BIST 100-30 ŞİRKETLERİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON),17.06.2026,"11,820738",39438500.00,3624,"466192183,47"
ZMT,AZİMUT PORTFÖY 22.0 SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"60,496654",25335941.00,288,"1532739659,23"
ZMU,AZİMUT PORTFÖY 23.0 HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"0,203118",79233015.00,14,"16093638,44"
ZMY,ZİRAAT PORTFÖY METAVERSE VE YENİ TEKNOLOJİLER DEĞİŞKEN FON,17.06.2026,"6,395241",28547900.00,2900,"182570710,35"
ZNF,ZİRAAT PORTFÖY BDEM SERBEST (DÖVİZ-AVRO) ÖZEL FON,17.06.2026,"53,039819",15219818.00,1,"807256386,85"
ZOS,ZİRAAT PORTFÖY ONBEŞİNCİ SERBEST FON,17.06.2026,"1,801936",306521428.00,11,"552332032,71"
ZP1,ZİRAAT PORTFÖY ANTALYA SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"60,976633",1013938.00,2,"61826525,10"
ZP2,ZİRAAT PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) ÖZEL FON,17.06.2026,"5,403877",107044382.00,1,"578454628,87"
ZP3,ZİRAAT PORTFÖY ÜÇÜNCÜ İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) ÖZEL FON,17.06.2026,"4,385339",14587161.00,1,"63969643,43"
ZP6,ZİRAAT PORTFÖY SEDEF KATILIM SERBEST (DÖVİZ - AMERİKAN DOLARI) FON,17.06.2026,"56,259403",116237647.00,1572,"6539460577,09"
ZP7,ZİRAAT PORTFÖY TE4 SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"65,407477",25000000.00,1,"1635186922,32"
ZP8,ZİRAAT PORTFÖY KEHRİBAR PARA PİYASASI KATILIM SERBEST (TL) FON,17.06.2026,"3,804638",14631383328.00,4603,"55667119386,40"
ZP9,ZİRAAT PORTFÖY AKİK KATILIM SERBEST (DÖVİZ-AVRO) FON,17.06.2026,"58,443317",32551861.00,829,"1902438729,35"
ZPA,ZİRAAT PORTFÖY SERBEST (DÖVİZ) FON,17.06.2026,"64,274958",65518002.00,870,"4211166815,73"
ZPC,ZİRAAT PORTFÖY FON SEPETİ FONU,17.06.2026,"19,274363",166539923.00,2915,"3209950977,68"
ZPE,ZİRAAT PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),17.06.2026,"32,815194",36767015.84,6988,"1206516739,56"
ZPF,ZİRAAT PORTFÖY KATILIM FONU (DÖVİZ),17.06.2026,"22,276526",32230597.00,3390,"717985726,16"
ZPG,ZİRAAT PORTFÖY KİRA SERTİFİKALARI (SUKUK) KATILIM FONU,17.06.2026,"10,024403",144209806.43,5807,"1445617253,06"
ZPH,ZİRAAT PORTFÖY PAYLAŞIMLI HESAP PARA PİYASASI KATILIM SERBEST (TL) FON,17.06.2026,"1,413123",142474071.00,56,"201333357,40"
ZPJ,ZİRAAT PORTFÖY KATILIM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),17.06.2026,"11,39921",12305546.00,379,"140273504,23"
ZPK,ZİRAAT PORTFÖY KISA VADELİ KİRA SERTİFİKASI KATILIM (TL) FONU,17.06.2026,"7,868063",1976759318.00,27481,"15553267624,02"
ZPN,ZİRAAT PORTFÖY BUDİN SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"70,122509",27460795.00,1,"1925619846,23"
ZPR,ZİRAAT PORTFÖY PARA PİYASASI SERBEST FON,17.06.2026,"1,437557",17777886977.00,828,"25556733102,79"
ZR2,ZİRAAT PORTFÖY YEŞİLKÖY SERBEST ÖZEL FON,17.06.2026,"1,345886",457722155.00,1,"616041956,51"
ZR3,ZİRAAT PORTFÖY ONÜÇÜNCÜ SERBEST (TL) FON,17.06.2026,"0,600225",303151539.00,164,"181959266,55"
ZSB,ZİRAAT PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,17.06.2026,"10,66709",293591094.00,21,"3131762476,72"
ZSF,ZİRAAT PORTFÖY S&P/OIC COMCEC (İSEDAK) 50 SHARİAH ŞİRKETLERİ YABANCI HİSSE SENEDİ FONU,17.06.2026,"51,849563",819530.00,1666,"42492272,54"
ZSG,ZİRAAT PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK FON SEPETİ FONU,17.06.2026,"4,366718",11821200.00,1003,"51619844,47"
ZSK,ZİRAAT PORTFÖY SSA KATILIM SERBEST (DÖVİZ) ÖZEL FON,17.06.2026,"56,223307",43521430.00,1,"2446918724,87"
ZSN,ZİRAAT PORTFÖY ÖPY BEŞİNCİ SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON,17.06.2026,"54,292124",54460061.00,2,"2956752363,23"
ZTF,ZİRAAT PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) ÖZEL FON,17.06.2026,"7,080922",274862095.00,1,"1946277168,24"
ZTG,ZİRAAT PORTFÖY TARIM VE GIDA FON SEPETİ FONU,17.06.2026,"1,189856",25917155.00,849,"30837690,20"
ZUD,ZİRAAT PORTFÖY THE SERBEST ÖZEL FON,17.06.2026,"4,041054",207749576.00,1,"839527274,01"
ZUE,ZİRAAT PORTFÖY TS SERBEST ÖZEL FON,17.06.2026,"4,822106",1113987406.00,1,"5371765527,70"
ZUS,ZİRAAT PORTFÖY BAŞAK SERBEST (DÖVİZ-AMERİKAN DOLARI) FON,17.06.2026,"48,565275",1275285321.00,3384,"61934582362,83"
ZVB,ATLAS PORTFÖY SERBEST (TL) FON,17.06.2026,"91,603579",2531650.00,11,"231908200,64"
ZVO,ZİRAAT PORTFÖY ÜÇÜNCÜ SERBEST (TL) FON,17.06.2026,"3,576498",236099238.00,369,"844408361,54"
ZYC,ZİRAAT PORTFÖY TS SERBEST (TL) ÖZEL FON,17.06.2026,"4,590803",1833786550.00,1,"8418551948,31"
ZYD,ZİRAAT PORTFÖY THE SERBEST (TL) ÖZEL FON,17.06.2026,"4,580318",1844187892.00,1,"8446967900,08"
ZZL,ZİRAAT PORTFÖY ONDÖRDÜNCÜ SERBEST FON,17.06.2026,"80,069396",509319.00,15,"40780864,57"
AAL,ATA PORTFÖY PARA PİYASASI (TL) FONU,18.06.2026,"3,309082",821172162.00,4694,"2717325968,04"
AAS,ATA PORTFÖY FON SEPETİ SERBEST FONU,18.06.2026,"12,086373",1759415.00,177,"21264946,67"
AAV,ATA PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"62,388525",4026981.00,2170,"251237403,96"
ABG,ATLAS PORTFÖY DÖRDÜNCÜ SERBEST (TL) FON,18.06.2026,"83,579353",133998486.00,183,"11199506777,64"
ABJ,ALLBATROSS PORTFÖY BENZ HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"0,881099",1337341991.00,3,"1178330775,45"
ABU,AK PORTFÖY BİREBİR BANKACILIK DEĞİŞKEN ÖZEL FON,18.06.2026,"0,09846",580059894.00,36,"57112589,55"
AC1,PARDUS PORTFÖY KISA VADELİ KATILIM SERBEST FONU,18.06.2026,"3,018993",92604363.00,174,"279571911,35"
AC2,PARDUS PORTFÖY İKİNCİ SERBEST FON,18.06.2026,"3,088193",2478714059.00,44,"7654748214,39"
AC3,PARDUS PORTFÖY ÜÇÜNCÜ SERBEST (DÖVİZ) FON,18.06.2026,"64,028339",2090562.00,14,"133855213,47"
AC4,PARDUS PORTFÖY PARA PİYASASI (TL) FON,18.06.2026,"3,72369",428282761.00,3634,"1594792037,54"
AC5,PARDUS PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"3,544273",6049690.00,158,"21441750,81"
AC6,PARDUS PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,18.06.2026,"55,261902",1302568.00,95,"71982385,81"
AC7,PARDUS PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"5,149373",735626916.00,45,"3788017441,00"
AC8,PARDUS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"168,571909",14071434.00,97,"2372048497,95"
ACC,İSTANBUL PORTFÖY DÖRDÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN),18.06.2026,"46,136654",4108763.00,1420,"189564578,02"
ACD,İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON,18.06.2026,"5,852124",56684396.97,1485,"331724091,70"
ACN,İSTANBUL PORTFÖY LİDYA SERBEST (DÖVİZ) FON,18.06.2026,"12,085331",51336945.00,16,"620423994,67"
ACU,İSTANBUL PORTFÖY URARTU SERBEST (DÖVİZ) FON,18.06.2026,"54,554823",25302574.00,148,"1380377443,24"
ADE,AK PORTFÖY MUTLAK GETİRİ HEDEFLİ DEĞİŞKEN FON,18.06.2026,"0,857253",1007032029.00,26203,"863280988,44"
ADP,AK PORTFÖY BIST BANKA ENDEKSİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,410321",3119945337.00,21663,"4400125484,89"
AED,ATA PORTFÖY BİRİNCİ DEĞİŞKEN FON,18.06.2026,"109,85637",626587.28,1456,"68834604,31"
AES,AK PORTFÖY PETROL YABANCI BYF FON SEPETİ FONU,18.06.2026,"0,157168",7636550669.00,34520,"1200217790,52"
AEV,ALLBATROSS PORTFÖY SANAYİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),18.06.2026,"2,016585",5387744.00,419,"10864845,93"
AFA,AK PORTFÖY AMERİKA YABANCI HİSSE SENEDİ FONU,18.06.2026,"1,195354",4282013977.00,45577,"5118522912,17"
AFO,AK PORTFÖY ALTIN FONU,18.06.2026,"1,286519",15931088436.00,84318,"20495654050,21"
AFS,AK PORTFÖY SAĞLIK SEKTÖRÜ YABANCI HİSSE SENEDİ FONU,18.06.2026,"0,305692",2455734583.00,26964,"750699233,60"
AFT,AK PORTFÖY YENİ TEKNOLOJİLER YABANCI HİSSE SENEDİ FONU,18.06.2026,"0,975318",21534954466.00,143839,"21003420516,31"
AFV,AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU,18.06.2026,"0,575227",2108013414.00,15074,"1212585277,52"
AGC,AK PORTFÖY İKİNCİ DEĞİŞKEN FON,18.06.2026,"8,970968",11400463.00,2445,"102273189,84"
AHH,AZİMUT PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,18.06.2026,"10,144901",21370610.00,15,"216802715,23"
AHI,ATLAS PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN),18.06.2026,"38,957613",3485669.00,2528,"135793344,70"
AHN,ATLAS PORTFÖY SERBEST(DÖVİZ)FON,18.06.2026,"66,75433",479402.00,100,"32002159,24"
AHU,ATLAS PORTFÖY BİRİNCİ ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,18.06.2026,"10,668584",20707215.00,577,"220916656,77"
AHV,AZİMUT PORTFÖY DENGELİ FON SEPETİ FONU,18.06.2026,"20,667633",5985032.00,167,"123696444,32"
AHZ,AZİMUT PORTFÖY ATAK FON SEPETİ SERBEST FON,18.06.2026,"28,401258",23436880.00,12,"665636881,52"
AI1,ATA PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ SERBEST FON,18.06.2026,"1,170744",58917889.00,18,"68977771,17"
AIH,AK PORTFÖY RTH HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"17,245611",9643754.00,4,"166312429,28"
AII,AZİMUT PORTFÖY ÇINAR SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"92,145083",4091000.00,3,"376965533,72"
AIM,AK PORTFÖY MİMKA HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"25,170762",2162287.00,1,"54426411,89"
AIR,AZİMUT PORTFÖY ESİN SERBEST (DÖVİZ) ÖZEL FON,18.06.2026,"158,510372",8812765.00,2,"1396914657,68"
AIS,AK PORTFÖY PARA PİYASASI KATILIM FONU,18.06.2026,"0,100363",124391077865.00,15123,"12484298290,93"
AJ1,A1 CAPİTAL PORTFÖY İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.06.2026,"1,258113",18178344.00,87,"22870417,07"
AJE,AK PORTFÖY ÜÇÜNCÜ SERBEST ( DÖVİZ ) FON,18.06.2026,"60,743237",81016775.00,1019,"4921221154,91"
AJK,AK PORTFÖY 0-5 YIL VADELİ SERBEST (DÖVİZ) FON,18.06.2026,"62,029397",2187473.00,125,"135687630,34"
AJL,AK PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,18.06.2026,"61,748884",81275140.00,1410,"5018649191,09"
